sampledate,doyfrac,doy,year,yearfrac,genus,division,biomass
8/29/2018,0.657534247,241,2018,2018.657534,Daphnia,Daphnia,5.019130853
8/29/2018,0.657534247,241,2018,2018.657534,Daphnia lumholtzi,Daphniid,0
8/29/2018,0.657534247,241,2018,2018.657534,Diaphanosoma,Diaphanosoma,0
8/29/2018,0.657534247,241,2018,2018.657534,Disparalona,Chydoridae,0
8/29/2018,0.657534247,241,2018,2018.657534,Euchlanis,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Filinia,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Gastropus,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Hexarthra ,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Kellicottia,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Keratella cochlearis,Rotifer,0.110393046
8/29/2018,0.657534247,241,2018,2018.657534,Keratella quadrata,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Lecane,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Lepadella,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Leptodora,Leptodora,0
8/29/2018,0.657534247,241,2018,2018.657534,Macrochaetus,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Moina,Daphniid,0
8/29/2018,0.657534247,241,2018,2018.657534,Monostyla,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Mytilina,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Nauplii,Nauplii,0.676329902
8/29/2018,0.657534247,241,2018,2018.657534,Notholca,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Platyias,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Pleuroxus,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Polyarthra,Rotifer,0.038464148
8/29/2018,0.657534247,241,2018,2018.657534,Pompholyx,Rotifer,0.028107902
8/29/2018,0.657534247,241,2018,2018.657534,Proales,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Pseudochydorus,Chydoridae,0
8/29/2018,0.657534247,241,2018,2018.657534,Synchaeta,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Testudinella,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Trichocerca,Rotifer,0.114303335
8/29/2018,0.657534247,241,2018,2018.657534,Trichotria,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Alona,Chydoridae,0
5/23/2019,0.389041096,143,2019,2019.389041,Alonella,Chydoridae,0
5/23/2019,0.389041096,143,2019,2019.389041,Bosmina,Bosmina,16.6854061
5/23/2019,0.389041096,143,2019,2019.389041,Camptocercus,Chydoridae,0
5/23/2019,0.389041096,143,2019,2019.389041,Ceriodaphnia,Ceriodaphnia,0
5/23/2019,0.389041096,143,2019,2019.389041,Chydorus,Chydoridae,55.44400766
5/23/2019,0.389041096,143,2019,2019.389041,Daphnia,Daphnia,41.96236265
5/23/2019,0.389041096,143,2019,2019.389041,Daphnia.lumholtzi,Daphniid,0
5/23/2019,0.389041096,143,2019,2019.389041,Diaphanosoma,Diaphanosoma,0
5/23/2019,0.389041096,143,2019,2019.389041,Graptoleberis,Chydoridae,0
5/23/2019,0.389041096,143,2019,2019.389041,Leptodora,Leptodora,0
5/23/2019,0.389041096,143,2019,2019.389041,Moina,Daphniid,0
5/23/2019,0.389041096,143,2019,2019.389041,Pleuroxus,Chydoridae,0
5/23/2019,0.389041096,143,2019,2019.389041,Scapholeberis,Daphniid,0
5/23/2019,0.389041096,143,2019,2019.389041,Simocephalus,Daphniid,0
5/23/2019,0.389041096,143,2019,2019.389041,Calanoida,Calanoid,6.703698891
5/23/2019,0.389041096,143,2019,2019.389041,Cyclopoida,Cyclopoid,10.70185249
5/23/2019,0.389041096,143,2019,2019.389041,Nauplii,Nauplii,5.107606253
5/23/2019,0.389041096,143,2019,2019.389041,Anuraeopsis,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Ascomorpha,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Asplanchna,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Asplanchnopus,Rotifer,1.969942255
5/23/2019,0.389041096,143,2019,2019.389041,Brachionus,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Conochilus,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Euchlanis,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Filinia,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Gastropus,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Hexarthra,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Kellicottia,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Keratella.cochlearis,Rotifer,0.052765865
5/23/2019,0.389041096,143,2019,2019.389041,Keratella.quadrata,Rotifer,1.341102646
5/23/2019,0.389041096,143,2019,2019.389041,Lecane,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Lepadella,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Macrochaetus,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Monostyla,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Mytilina,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Notholca,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Platyias,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Ploesoma,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Polyarthra,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Pompholyx,Rotifer,1.675352953
5/23/2019,0.389041096,143,2019,2019.389041,Synchaeta,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Testudinella,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Trichocerca,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Trichotria,Rotifer,0
5/23/2019,0.389041096,143,2019,2019.389041,Ostracod,Ostracod,0.023787027
5/30/2019,0.408219178,150,2019,2019.408219,Alona,Chydoridae,0
5/30/2019,0.408219178,150,2019,2019.408219,Alonella,Chydoridae,0
5/30/2019,0.408219178,150,2019,2019.408219,Bosmina,Bosmina,6.448091864
5/30/2019,0.408219178,150,2019,2019.408219,Camptocercus,Chydoridae,0
5/30/2019,0.408219178,150,2019,2019.408219,Ceriodaphnia,Ceriodaphnia,0
5/30/2019,0.408219178,150,2019,2019.408219,Chydorus,Chydoridae,11.5991387
5/30/2019,0.408219178,150,2019,2019.408219,Daphnia,Daphnia,134.1269536
5/30/2019,0.408219178,150,2019,2019.408219,Daphnia.lumholtzi,Daphniid,0
5/30/2019,0.408219178,150,2019,2019.408219,Diaphanosoma,Diaphanosoma,0
5/30/2019,0.408219178,150,2019,2019.408219,Graptoleberis,Chydoridae,0
5/30/2019,0.408219178,150,2019,2019.408219,Leptodora,Leptodora,0
5/30/2019,0.408219178,150,2019,2019.408219,Moina,Daphniid,0
5/30/2019,0.408219178,150,2019,2019.408219,Pleuroxus,Chydoridae,0
5/30/2019,0.408219178,150,2019,2019.408219,Scapholeberis,Daphniid,0
5/30/2019,0.408219178,150,2019,2019.408219,Simocephalus,Daphniid,16.68483117
5/30/2019,0.408219178,150,2019,2019.408219,Calanoida,Calanoid,62.59433848
5/30/2019,0.408219178,150,2019,2019.408219,Cyclopoida,Cyclopoid,14.68689229
5/30/2019,0.408219178,150,2019,2019.408219,Nauplii,Nauplii,2.355426423
5/30/2019,0.408219178,150,2019,2019.408219,Anuraeopsis,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Ascomorpha,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Asplanchna,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Asplanchnopus,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Brachionus,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Conochilus,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Euchlanis,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Filinia,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Gastropus,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Hexarthra,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Kellicottia,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Keratella.cochlearis,Rotifer,0.017681132
5/30/2019,0.408219178,150,2019,2019.408219,Keratella.quadrata,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Lecane,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Lepadella,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Macrochaetus,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Monostyla,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Mytilina,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Notholca,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Platyias,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Ploesoma,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Polyarthra,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Pompholyx,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Synchaeta,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Testudinella,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Trichocerca,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Trichotria,Rotifer,0
5/30/2019,0.408219178,150,2019,2019.408219,Ostracod,Ostracod,0.037554649
6/6/2019,0.42739726,157,2019,2019.427397,Alona,Chydoridae,0
6/6/2019,0.42739726,157,2019,2019.427397,Alonella,Chydoridae,0
6/6/2019,0.42739726,157,2019,2019.427397,Bosmina,Bosmina,0.105559556
6/6/2019,0.42739726,157,2019,2019.427397,Camptocercus,Chydoridae,0
6/6/2019,0.42739726,157,2019,2019.427397,Ceriodaphnia,Ceriodaphnia,0
6/6/2019,0.42739726,157,2019,2019.427397,Chydorus,Chydoridae,7.740060655
6/6/2019,0.42739726,157,2019,2019.427397,Daphnia,Daphnia,2.544532878
6/6/2019,0.42739726,157,2019,2019.427397,Daphnia.lumholtzi,Daphniid,0
6/6/2019,0.42739726,157,2019,2019.427397,Diaphanosoma,Diaphanosoma,0
6/6/2019,0.42739726,157,2019,2019.427397,Graptoleberis,Chydoridae,0
6/6/2019,0.42739726,157,2019,2019.427397,Leptodora,Leptodora,0
6/6/2019,0.42739726,157,2019,2019.427397,Moina,Daphniid,0
6/6/2019,0.42739726,157,2019,2019.427397,Pleuroxus,Chydoridae,0
6/6/2019,0.42739726,157,2019,2019.427397,Scapholeberis,Daphniid,0
6/6/2019,0.42739726,157,2019,2019.427397,Simocephalus,Daphniid,0
6/6/2019,0.42739726,157,2019,2019.427397,Calanoida,Calanoid,11.35258174
6/6/2019,0.42739726,157,2019,2019.427397,Cyclopoida,Cyclopoid,1.757343969
6/6/2019,0.42739726,157,2019,2019.427397,Nauplii,Nauplii,0.389855702
6/6/2019,0.42739726,157,2019,2019.427397,Anuraeopsis,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Ascomorpha,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Asplanchna,Rotifer,0.14998858
6/6/2019,0.42739726,157,2019,2019.427397,Asplanchnopus,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Brachionus,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Conochilus,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Euchlanis,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Filinia,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Gastropus,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Hexarthra,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Kellicottia,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Keratella.cochlearis,Rotifer,0.01030444
6/6/2019,0.42739726,157,2019,2019.427397,Keratella.quadrata,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Lecane,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Lepadella,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Macrochaetus,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Monostyla,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Mytilina,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Notholca,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Platyias,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Ploesoma,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Polyarthra,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Pompholyx,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Synchaeta,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Testudinella,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Trichocerca,Rotifer,0.503850132
6/6/2019,0.42739726,157,2019,2019.427397,Trichotria,Rotifer,0
6/6/2019,0.42739726,157,2019,2019.427397,Ostracod,Ostracod,0.024682046
6/13/2019,0.446575342,164,2019,2019.446575,Alona,Chydoridae,0
6/13/2019,0.446575342,164,2019,2019.446575,Alonella,Chydoridae,0
6/13/2019,0.446575342,164,2019,2019.446575,Bosmina,Bosmina,0.747770646
6/13/2019,0.446575342,164,2019,2019.446575,Camptocercus,Chydoridae,0
6/13/2019,0.446575342,164,2019,2019.446575,Ceriodaphnia,Ceriodaphnia,0.866273094
6/13/2019,0.446575342,164,2019,2019.446575,Chydorus,Chydoridae,23.49230522
6/13/2019,0.446575342,164,2019,2019.446575,Daphnia,Daphnia,108.3910456
6/13/2019,0.446575342,164,2019,2019.446575,Daphnia.lumholtzi,Daphniid,0
6/13/2019,0.446575342,164,2019,2019.446575,Diaphanosoma,Diaphanosoma,0
6/13/2019,0.446575342,164,2019,2019.446575,Graptoleberis,Chydoridae,0
6/13/2019,0.446575342,164,2019,2019.446575,Leptodora,Leptodora,0
6/13/2019,0.446575342,164,2019,2019.446575,Moina,Daphniid,0
6/13/2019,0.446575342,164,2019,2019.446575,Pleuroxus,Chydoridae,0
6/13/2019,0.446575342,164,2019,2019.446575,Scapholeberis,Daphniid,0
6/13/2019,0.446575342,164,2019,2019.446575,Simocephalus,Daphniid,0
6/13/2019,0.446575342,164,2019,2019.446575,Calanoida,Calanoid,61.30312808
6/13/2019,0.446575342,164,2019,2019.446575,Cyclopoida,Cyclopoid,12.6208583
6/13/2019,0.446575342,164,2019,2019.446575,Nauplii,Nauplii,0.787576193
6/13/2019,0.446575342,164,2019,2019.446575,Anuraeopsis,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Ascomorpha,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Asplanchna,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Asplanchnopus,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Brachionus,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Conochilus,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Euchlanis,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Filinia,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Gastropus,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Hexarthra,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Kellicottia,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Keratella.cochlearis,Rotifer,0.005264134
6/13/2019,0.446575342,164,2019,2019.446575,Keratella.quadrata,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Lecane,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Lepadella,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Macrochaetus,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Monostyla,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Mytilina,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Notholca,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Platyias,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Ploesoma,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Polyarthra,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Pompholyx,Rotifer,9.817494385
6/13/2019,0.446575342,164,2019,2019.446575,Synchaeta,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Testudinella,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Trichocerca,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Trichotria,Rotifer,0
6/13/2019,0.446575342,164,2019,2019.446575,Ostracod,Ostracod,0.062869197
6/20/2019,0.465753425,171,2019,2019.465753,Alona,Chydoridae,0
6/20/2019,0.465753425,171,2019,2019.465753,Alonella,Chydoridae,0
6/20/2019,0.465753425,171,2019,2019.465753,Bosmina,Bosmina,0
6/20/2019,0.465753425,171,2019,2019.465753,Camptocercus,Chydoridae,0
6/20/2019,0.465753425,171,2019,2019.465753,Ceriodaphnia,Ceriodaphnia,0
6/20/2019,0.465753425,171,2019,2019.465753,Chydorus,Chydoridae,27.21169394
6/20/2019,0.465753425,171,2019,2019.465753,Daphnia,Daphnia,48.07423815
6/20/2019,0.465753425,171,2019,2019.465753,Daphnia.lumholtzi,Daphniid,0
6/20/2019,0.465753425,171,2019,2019.465753,Diaphanosoma,Diaphanosoma,0
6/20/2019,0.465753425,171,2019,2019.465753,Graptoleberis,Chydoridae,0
6/20/2019,0.465753425,171,2019,2019.465753,Leptodora,Leptodora,0
6/20/2019,0.465753425,171,2019,2019.465753,Moina,Daphniid,0
6/20/2019,0.465753425,171,2019,2019.465753,Pleuroxus,Chydoridae,0
6/20/2019,0.465753425,171,2019,2019.465753,Scapholeberis,Daphniid,0
6/20/2019,0.465753425,171,2019,2019.465753,Simocephalus,Daphniid,0
6/20/2019,0.465753425,171,2019,2019.465753,Calanoida,Calanoid,25.1013243
6/20/2019,0.465753425,171,2019,2019.465753,Cyclopoida,Cyclopoid,7.390330961
6/20/2019,0.465753425,171,2019,2019.465753,Nauplii,Nauplii,1.527673244
6/20/2019,0.465753425,171,2019,2019.465753,Anuraeopsis,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Ascomorpha,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Asplanchna,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Asplanchnopus,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Brachionus,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Conochilus,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Euchlanis,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Filinia,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Gastropus,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Hexarthra,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Kellicottia,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Keratella.cochlearis,Rotifer,0.003476208
6/20/2019,0.465753425,171,2019,2019.465753,Keratella.quadrata,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Lecane,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Lepadella,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Macrochaetus,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Monostyla,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Mytilina,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Notholca,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Platyias,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Ploesoma,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Polyarthra,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Pompholyx,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Synchaeta,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Testudinella,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Trichocerca,Rotifer,0.744744049
6/20/2019,0.465753425,171,2019,2019.465753,Trichotria,Rotifer,0
6/20/2019,0.465753425,171,2019,2019.465753,Ostracod,Ostracod,3.815100754
6/27/2019,0.484931507,178,2019,2019.484932,Alona,Chydoridae,0
6/27/2019,0.484931507,178,2019,2019.484932,Alonella,Chydoridae,0
6/27/2019,0.484931507,178,2019,2019.484932,Bosmina,Bosmina,0.394497755
6/27/2019,0.484931507,178,2019,2019.484932,Camptocercus,Chydoridae,0
6/27/2019,0.484931507,178,2019,2019.484932,Ceriodaphnia,Ceriodaphnia,0
6/27/2019,0.484931507,178,2019,2019.484932,Chydorus,Chydoridae,1.902015333
6/27/2019,0.484931507,178,2019,2019.484932,Daphnia,Daphnia,38.49915709
6/27/2019,0.484931507,178,2019,2019.484932,Daphnia.lumholtzi,Daphniid,0
6/27/2019,0.484931507,178,2019,2019.484932,Diaphanosoma,Diaphanosoma,0
6/27/2019,0.484931507,178,2019,2019.484932,Graptoleberis,Chydoridae,0
6/27/2019,0.484931507,178,2019,2019.484932,Leptodora,Leptodora,0
6/27/2019,0.484931507,178,2019,2019.484932,Moina,Daphniid,0
6/27/2019,0.484931507,178,2019,2019.484932,Pleuroxus,Chydoridae,0
6/27/2019,0.484931507,178,2019,2019.484932,Scapholeberis,Daphniid,0
6/27/2019,0.484931507,178,2019,2019.484932,Simocephalus,Daphniid,1.79275234
6/27/2019,0.484931507,178,2019,2019.484932,Calanoida,Calanoid,4.37958051
6/27/2019,0.484931507,178,2019,2019.484932,Cyclopoida,Cyclopoid,1.714904532
6/27/2019,0.484931507,178,2019,2019.484932,Nauplii,Nauplii,1.441913118
6/27/2019,0.484931507,178,2019,2019.484932,Anuraeopsis,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Ascomorpha,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Asplanchna,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Asplanchnopus,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Brachionus,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Conochilus,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Euchlanis,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Filinia,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Gastropus,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Hexarthra,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Kellicottia,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Keratella.cochlearis,Rotifer,0.001457484
6/27/2019,0.484931507,178,2019,2019.484932,Keratella.quadrata,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Lecane,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Lepadella,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Macrochaetus,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Monostyla,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Mytilina,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Notholca,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Platyias,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Ploesoma,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Polyarthra,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Pompholyx,Rotifer,0.00313644
6/27/2019,0.484931507,178,2019,2019.484932,Synchaeta,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Testudinella,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Trichocerca,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Trichotria,Rotifer,0
6/27/2019,0.484931507,178,2019,2019.484932,Ostracod,Ostracod,0.022756601
7/11/2019,0.523287671,192,2019,2019.523288,Alona,Chydoridae,0
7/11/2019,0.523287671,192,2019,2019.523288,Alonella,Chydoridae,0
7/11/2019,0.523287671,192,2019,2019.523288,Bosmina,Bosmina,0
7/11/2019,0.523287671,192,2019,2019.523288,Camptocercus,Chydoridae,0
7/11/2019,0.523287671,192,2019,2019.523288,Ceriodaphnia,Ceriodaphnia,0.243201747
7/11/2019,0.523287671,192,2019,2019.523288,Chydorus,Chydoridae,2.807943441
7/11/2019,0.523287671,192,2019,2019.523288,Daphnia,Daphnia,0.137134462
7/11/2019,0.523287671,192,2019,2019.523288,Daphnia.lumholtzi,Daphniid,0
7/11/2019,0.523287671,192,2019,2019.523288,Diaphanosoma,Diaphanosoma,0
7/11/2019,0.523287671,192,2019,2019.523288,Graptoleberis,Chydoridae,0
7/11/2019,0.523287671,192,2019,2019.523288,Leptodora,Leptodora,0
7/11/2019,0.523287671,192,2019,2019.523288,Moina,Daphniid,0
7/11/2019,0.523287671,192,2019,2019.523288,Pleuroxus,Chydoridae,0
7/11/2019,0.523287671,192,2019,2019.523288,Scapholeberis,Daphniid,0
7/11/2019,0.523287671,192,2019,2019.523288,Simocephalus,Daphniid,0
7/11/2019,0.523287671,192,2019,2019.523288,Calanoida,Calanoid,0
7/11/2019,0.523287671,192,2019,2019.523288,Cyclopoida,Cyclopoid,0
7/11/2019,0.523287671,192,2019,2019.523288,Nauplii,Nauplii,0.033147867
7/11/2019,0.523287671,192,2019,2019.523288,Anuraeopsis,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Ascomorpha,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Asplanchna,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Asplanchnopus,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Brachionus,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Conochilus,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Euchlanis,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Filinia,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Gastropus,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Hexarthra,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Kellicottia,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Keratella.cochlearis,Rotifer,0.006045775
7/11/2019,0.523287671,192,2019,2019.523288,Keratella.quadrata,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Lecane,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Lepadella,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Macrochaetus,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Monostyla,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Mytilina,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Notholca,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Platyias,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Ploesoma,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Polyarthra,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Pompholyx,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Synchaeta,Rotifer,0
